서울ㆍ인천ㆍ경기도,인천,A01,2024-07-29 00:00,흐리고 비,25,29,70
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-22 00:00,흐리고 비,24,31,80
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-22 12:00,흐리고 비,24,31,70
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-23 00:00,흐리고 비,25,31,60
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-23 12:00,흐리고 비,25,31,70
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-24 00:00,흐리고 비,25,32,80
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-24 12:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-25 00:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-25 12:00,흐리고 비,25,32,60
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-26 00:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,수원,A02,2024-07-26 12:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,수원,A01,2024-07-27 00:00,흐리고 비,25,31,70
서울ㆍ인천ㆍ경기도,수원,A01,2024-07-28 00:00,흐리고 비,25,30,70
서울ㆍ인천ㆍ경기도,수원,A01,2024-07-29 00:00,흐리고 비,25,31,70
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-22 00:00,흐리고 비,23,30,80
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-22 12:00,흐리고 비,23,30,70
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-23 00:00,흐리고 비,24,29,60
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-23 12:00,흐리고 비,24,29,70
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-24 00:00,흐리고 비,24,30,80
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-24 12:00,흐리고 비,24,30,70
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-25 00:00,흐리고 비,24,32,70
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-25 12:00,흐리고 비,24,32,60
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-26 00:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,파주,A02,2024-07-26 12:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,파주,A01,2024-07-27 00:00,흐리고 비,25,31,70
서울ㆍ인천ㆍ경기도,파주,A01,2024-07-28 00:00,흐리고 비,24,30,70
서울ㆍ인천ㆍ경기도,파주,A01,2024-07-29 00:00,흐리고 비,24,30,70
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-22 00:00,흐리고 비,24,32,80
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-22 12:00,흐리고 비,24,32,70
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-23 00:00,흐리고 비,24,32,60
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-23 12:00,흐리고 비,24,32,70
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-24 00:00,흐리고 비,24,32,80
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-24 12:00,흐리고 비,24,32,70
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-25 00:00,흐리고 비,24,32,70
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-25 12:00,흐리고 비,24,32,60
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-26 00:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,이천,A02,2024-07-26 12:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,이천,A01,2024-07-27 00:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,이천,A01,2024-07-28 00:00,흐리고 비,24,31,70
서울ㆍ인천ㆍ경기도,이천,A01,2024-07-29 00:00,흐리고 비,24,31,70
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-22 00:00,흐리고 비,25,32,80
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-22 12:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-23 00:00,흐리고 비,25,31,60
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-23 12:00,흐리고 비,25,31,70
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-24 00:00,흐리고 비,25,32,80
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-24 12:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-25 00:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-25 12:00,흐리고 비,25,32,60
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-26 00:00,흐리고 비,26,32,70
서울ㆍ인천ㆍ경기도,평택,A02,2024-07-26 12:00,흐리고 비,26,32,70
서울ㆍ인천ㆍ경기도,평택,A01,2024-07-27 00:00,흐리고 비,26,32,70
서울ㆍ인천ㆍ경기도,평택,A01,2024-07-28 00:00,흐리고 비,25,32,70
서울ㆍ인천ㆍ경기도,평택,A01,2024-07-29 00:00,흐리고 비,26,32,70
강원도영서,춘천,A02,2024-07-22 00:00,흐리고 비,24,31,90
강원도영서,춘천,A02,2024-07-22 12:00,흐리고 비,24,31,70
강원도영서,춘천,A02,2024-07-23 00:00,흐리고 비,24,31,90
강원도영서,춘천,A02,2024-07-23 12:00,흐리고 비,24,31,90
강원도영서,춘천,A02,2024-07-24 00:00,흐리고 비,24,31,90
강원도영서,춘천,A02,2024-07-24 12:00,흐리고 비,24,31,70
강원도영서,춘천,A02,2024-07-25 00:00,흐리고 비,24,32,60
강원도영서,춘천,A02,2024-07-25 12:00,흐리고 비,24,32,80
강원도영서,춘천,A02,2024-07-26 00:00,흐리고 비,24,32,60
강원도영서,춘천,A02,2024-07-26 12:00,흐리고 비,24,32,80
강원도영서,춘천,A01,2024-07-27 00:00,흐리고 비,24,31,90
강원도영서,춘천,A01,2024-07-28 00:00,흐리고 비,24,31,80
강원도영서,춘천,A01,2024-07-29 00:00,흐리고 비,24,31,80
강원도영서,원주,A02,2024-07-22 00:00,흐리고 비,25,32,90
강원도영서,원주,A02,2024-07-22 12:00,흐리고 비,25,32,70
강원도영서,원주,A02,2024-07-23 00:00,흐리고 비,25,32,90
강원도영서,원주,A02,2024-07-23 12:00,흐리고 비,25,32,90
강원도영서,원주,A02,2024-07-24 00:00,흐리고 비,25,32,90
강원도영서,원주,A02,2024-07-24 12:00,흐리고 비,25,32,70
강원도영서,원주,A02,2024-07-25 00:00,흐리고 비,25,33,60
강원도영서,원주,A02,2024-07-25 12:00,흐리고 비,25,33,80
강원도영서,원주,A02,2024-07-26 00:00,흐리고 비,25,32,60
강원도영서,원주,A02,2024-07-26 12:00,흐리고 비,25,32,80
강원도영서,원주,A01,2024-07-27 00:00,흐리고 비,25,32,90
강원도영서,원주,A01,2024-07-28 00:00,흐리고 비,25,31,80
강원도영서,원주,A01,2024-07-29 00:00,흐리고 비,25,32,80
강원도영동,강릉,A02,2024-07-22 00:00,구름많음,27,33,30
강원도영동,강릉,A02,2024-07-22 12:00,구름많음,27,33,30
강원도영동,강릉,A02,2024-07-23 00:00,구름많음,27,34,30
강원도영동,강릉,A02,2024-07-23 12:00,구름많음,27,34,30
강원도영동,강릉,A02,2024-07-24 00:00,구름많음,27,33,20
강원도영동,강릉,A02,2024-07-24 12:00,구름많음,27,33,30
강원도영동,강릉,A02,2024-07-25 00:00,흐림,26,32,40
강원도영동,강릉,A02,2024-07-25 12:00,흐림,26,32,40
강원도영동,강릉,A02,2024-07-26 00:00,흐림,25,30,40
강원도영동,강릉,A02,2024-07-26 12:00,흐림,25,30,40
강원도영동,강릉,A01,2024-07-27 00:00,흐림,25,31,40
강원도영동,강릉,A01,2024-07-28 00:00,흐림,26,32,40
강원도영동,강릉,A01,2024-07-29 00:00,흐림,27,32,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-22 00:00,흐리고 비,25,32,60
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-22 12:00,구름많음,25,32,30
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-23 00:00,구름많음,25,32,30
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-23 12:00,구름많음,25,32,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-24 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-24 12:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-25 00:00,흐림,25,31,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-25 12:00,흐림,25,31,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-26 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-07-26 12:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,대전,A01,2024-07-27 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,대전,A01,2024-07-28 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,대전,A01,2024-07-29 00:00,흐림,25,31,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-22 00:00,흐리고 비,25,32,60
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-22 12:00,구름많음,25,32,30
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-23 00:00,구름많음,25,32,30
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-23 12:00,구름많음,25,32,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-24 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-24 12:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-25 00:00,흐림,24,33,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-25 12:00,흐림,24,33,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-26 00:00,흐림,26,33,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-07-26 12:00,흐림,26,33,40
대전ㆍ세종ㆍ충청남도,세종,A01,2024-07-27 00:00,흐림,26,32,40
대전ㆍ세종ㆍ충청남도,세종,A01,2024-07-28 00:00,흐림,26,32,40
대전ㆍ세종ㆍ충청남도,세종,A01,2024-07-29 00:00,흐림,25,31,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-22 00:00,흐리고 비,26,31,60
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-22 12:00,구름많음,26,31,30
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-23 00:00,구름많음,25,31,30
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-23 12:00,구름많음,25,31,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-24 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-24 12:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-25 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-25 12:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-26 00:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-07-26 12:00,흐림,25,32,40
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-07-27 00:00,흐림,26,31,40
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-07-28 00:00,흐림,26,31,40
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-07-29 00:00,흐림,26,31,40
충청북도,청주,A02,2024-07-22 00:00,흐리고 비,26,33,60
충청북도,청주,A02,2024-07-22 12:00,구름많음,26,33,20
충청북도,청주,A02,2024-07-23 00:00,구름많음,26,33,30
충청북도,청주,A02,2024-07-23 12:00,맑음,26,33,20
충청북도,청주,A02,2024-07-24 00:00,흐림,25,33,40
충청북도,청주,A02,2024-07-24 12:00,흐림,25,33,40
충청북도,청주,A02,2024-07-25 00:00,흐림,26,33,40
충청북도,청주,A02,2024-07-25 12:00,흐림,26,33,40
충청북도,청주,A02,2024-07-26 00:00,흐림,26,32,40
충청북도,청주,A02,2024-07-26 12:00,흐림,26,32,40
충청북도,청주,A01,2024-07-27 00:00,흐림,26,33,40
충청북도,청주,A01,2024-07-28 00:00,흐림,26,33,40
충청북도,청주,A01,2024-07-29 00:00,흐림,26,33,40
충청북도,충주,A02,2024-07-22 00:00,흐리고 비,25,33,60
충청북도,충주,A02,2024-07-22 12:00,구름많음,25,33,20
충청북도,충주,A02,2024-07-23 00:00,구름많음,24,32,30
충청북도,충주,A02,2024-07-23 12:00,맑음,24,32,20
충청북도,충주,A02,2024-07-24 00:00,흐림,24,32,40
충청북도,충주,A02,2024-07-24 12:00,흐림,24,32,40
충청북도,충주,A02,2024-07-25 00:00,흐림,24,32,40
충청북도,충주,A02,2024-07-25 12:00,흐림,24,32,40
충청북도,충주,A02,2024-07-26 00:00,흐림,25,32,40
충청북도,충주,A02,2024-07-26 12:00,흐림,25,32,40
충청북도,충주,A01,2024-07-27 00:00,흐림,25,32,40
충청북도,충주,A01,2024-07-28 00:00,흐림,25,32,40
충청북도,충주,A01,2024-07-29 00:00,흐림,25,32,40
충청북도,영동,A02,2024-07-22 00:00,흐리고 비,24,33,60
충청북도,영동,A02,2024-07-22 12:00,구름많음,24,33,20
충청북도,영동,A02,2024-07-23 00:00,구름많음,23,33,30
충청북도,영동,A02,2024-07-23 12:00,맑음,23,33,20
충청북도,영동,A02,2024-07-24 00:00,흐림,23,33,40
충청북도,영동,A02,2024-07-24 12:00,흐림,23,33,40
충청북도,영동,A02,2024-07-25 00:00,흐림,23,32,40
충청북도,영동,A02,2024-07-25 12:00,흐림,23,32,40
충청북도,영동,A02,2024-07-26 00:00,흐림,24,31,40
충청북도,영동,A02,2024-07-26 12:00,흐림,24,31,40
충청북도,영동,A01,2024-07-27 00:00,흐림,24,33,40
충청북도,영동,A01,2024-07-28 00:00,흐림,24,33,40
충청북도,영동,A01,2024-07-29 00:00,흐림,24,33,40
광주ㆍ전라남도,광주,A02,2024-07-22 00:00,흐림,26,33,40
광주ㆍ전라남도,광주,A02,2024-07-22 12:00,구름많음,26,33,20
광주ㆍ전라남도,광주,A02,2024-07-23 00:00,구름많음,26,33,30
광주ㆍ전라남도,광주,A02,2024-07-23 12:00,구름많음,26,33,30
광주ㆍ전라남도,광주,A02,2024-07-24 00:00,구름많음,26,33,30
광주ㆍ전라남도,광주,A02,2024-07-24 12:00,흐림,26,33,40
광주ㆍ전라남도,광주,A02,2024-07-25 00:00,흐림,26,32,40
광주ㆍ전라남도,광주,A02,2024-07-25 12:00,흐림,26,32,40
광주ㆍ전라남도,광주,A02,2024-07-26 00:00,흐림,26,32,40
광주ㆍ전라남도,광주,A02,2024-07-26 12:00,흐림,26,32,40
광주ㆍ전라남도,광주,A01,2024-07-27 00:00,흐림,25,32,40
광주ㆍ전라남도,광주,A01,2024-07-28 00:00,흐림,26,31,40
광주ㆍ전라남도,광주,A01,2024-07-29 00:00,흐림,26,32,40
광주ㆍ전라남도,목포,A02,2024-07-22 00:00,흐림,26,31,40
광주ㆍ전라남도,목포,A02,2024-07-22 12:00,구름많음,26,31,20
광주ㆍ전라남도,목포,A02,2024-07-23 00:00,구름많음,25,32,30
광주ㆍ전라남도,목포,A02,2024-07-23 12:00,구름많음,25,32,30
광주ㆍ전라남도,목포,A02,2024-07-24 00:00,구름많음,26,32,30
광주ㆍ전라남도,목포,A02,2024-07-24 12:00,흐림,26,32,40
광주ㆍ전라남도,목포,A02,2024-07-25 00:00,흐림,26,30,40
광주ㆍ전라남도,목포,A02,2024-07-25 12:00,흐림,26,30,40
광주ㆍ전라남도,목포,A02,2024-07-26 00:00,흐림,26,31,40
광주ㆍ전라남도,목포,A02,2024-07-26 12:00,흐림,26,31,40
광주ㆍ전라남도,목포,A01,2024-07-27 00:00,흐림,26,31,40
광주ㆍ전라남도,목포,A01,2024-07-28 00:00,흐림,26,30,40
광주ㆍ전라남도,목포,A01,2024-07-29 00:00,흐림,25,31,40
광주ㆍ전라남도,여수,A02,2024-07-22 00:00,흐림,25,29,40
광주ㆍ전라남도,여수,A02,2024-07-22 12:00,구름많음,25,29,20
광주ㆍ전라남도,여수,A02,2024-07-23 00:00,구름많음,25,29,30
광주ㆍ전라남도,여수,A02,2024-07-23 12:00,구름많음,25,29,30
광주ㆍ전라남도,여수,A02,2024-07-24 00:00,구름많음,25,29,30
광주ㆍ전라남도,여수,A02,2024-07-24 12:00,흐림,25,29,40
광주ㆍ전라남도,여수,A02,2024-07-25 00:00,흐림,25,29,40
광주ㆍ전라남도,여수,A02,2024-07-25 12:00,흐림,25,29,40
광주ㆍ전라남도,여수,A02,2024-07-26 00:00,흐림,25,28,40
광주ㆍ전라남도,여수,A02,2024-07-26 12:00,흐림,25,28,40
광주ㆍ전라남도,여수,A01,2024-07-27 00:00,흐림,25,29,40
광주ㆍ전라남도,여수,A01,2024-07-28 00:00,흐림,25,29,40
광주ㆍ전라남도,여수,A01,2024-07-29 00:00,흐림,25,30,40
광주ㆍ전라남도,순천,A02,2024-07-22 00:00,흐림,25,32,40
광주ㆍ전라남도,순천,A02,2024-07-22 12:00,구름많음,25,32,20
광주ㆍ전라남도,순천,A02,2024-07-23 00:00,구름많음,26,32,30
광주ㆍ전라남도,순천,A02,2024-07-23 12:00,구름많음,26,32,30
광주ㆍ전라남도,순천,A02,2024-07-24 00:00,구름많음,26,32,30
광주ㆍ전라남도,순천,A02,2024-07-24 12:00,흐림,26,32,40
광주ㆍ전라남도,순천,A02,2024-07-25 00:00,흐림,25,32,40
광주ㆍ전라남도,순천,A02,2024-07-25 12:00,흐림,25,32,40
광주ㆍ전라남도,순천,A02,2024-07-26 00:00,흐림,25,31,40
광주ㆍ전라남도,순천,A02,2024-07-26 12:00,흐림,25,31,40
광주ㆍ전라남도,순천,A01,2024-07-27 00:00,흐림,26,32,40
광주ㆍ전라남도,순천,A01,2024-07-28 00:00,흐림,26,31,40
광주ㆍ전라남도,순천,A01,2024-07-29 00:00,흐림,26,33,40
광주ㆍ전라남도,광양,A02,2024-07-22 00:00,흐림,25,32,40
광주ㆍ전라남도,광양,A02,2024-07-22 12:00,구름많음,25,32,20
광주ㆍ전라남도,광양,A02,2024-07-23 00:00,구름많음,25,32,30
광주ㆍ전라남도,광양,A02,2024-07-23 12:00,구름많음,25,32,30
광주ㆍ전라남도,광양,A02,2024-07-24 00:00,구름많음,25,32,30
광주ㆍ전라남도,광양,A02,2024-07-24 12:00,흐림,25,32,40
광주ㆍ전라남도,광양,A02,2024-07-25 00:00,흐림,25,31,40
광주ㆍ전라남도,광양,A02,2024-07-25 12:00,흐림,25,31,40
광주ㆍ전라남도,광양,A02,2024-07-26 00:00,흐림,25,31,40
광주ㆍ전라남도,광양,A02,2024-07-26 12:00,흐림,25,31,40
광주ㆍ전라남도,광양,A01,2024-07-27 00:00,흐림,25,31,40
광주ㆍ전라남도,광양,A01,2024-07-28 00:00,흐림,25,31,40
광주ㆍ전라남도,광양,A01,2024-07-29 00:00,흐림,25,30,40
광주ㆍ전라남도,나주,A02,2024-07-22 00:00,흐림,25,32,40
광주ㆍ전라남도,나주,A02,2024-07-22 12:00,구름많음,25,32,20
광주ㆍ전라남도,나주,A02,2024-07-23 00:00,구름많음,25,32,30
광주ㆍ전라남도,나주,A02,2024-07-23 12:00,구름많음,25,32,30
광주ㆍ전라남도,나주,A02,2024-07-24 00:00,구름많음,25,33,30
광주ㆍ전라남도,나주,A02,2024-07-24 12:00,흐림,25,33,40
광주ㆍ전라남도,나주,A02,2024-07-25 00:00,흐림,25,32,40
광주ㆍ전라남도,나주,A02,2024-07-25 12:00,흐림,25,32,40
광주ㆍ전라남도,나주,A02,2024-07-26 00:00,흐림,25,32,40
광주ㆍ전라남도,나주,A02,2024-07-26 12:00,흐림,25,32,40
광주ㆍ전라남도,나주,A01,2024-07-27 00:00,흐림,25,32,40
광주ㆍ전라남도,나주,A01,2024-07-28 00:00,흐림,26,33,40
광주ㆍ전라남도,나주,A01,2024-07-29 00:00,흐림,26,33,40
전라북도,전주,A02,2024-07-22 00:00,구름많음,26,33,30
전라북도,전주,A02,2024-07-22 12:00,구름많음,26,33,20
전라북도,전주,A02,2024-07-23 00:00,구름많음,26,33,30
전라북도,전주,A02,2024-07-23 12:00,구름많음,26,33,20
전라북도,전주,A02,2024-07-24 00:00,구름많음,26,33,30
전라북도,전주,A02,2024-07-24 12:00,흐림,26,33,40
전라북도,전주,A02,2024-07-25 00:00,구름많음,26,33,30
전라북도,전주,A02,2024-07-25 12:00,흐림,26,33,40
전라북도,전주,A02,2024-07-26 00:00,흐림,26,33,40
전라북도,전주,A02,2024-07-26 12:00,흐림,26,33,40
전라북도,전주,A01,2024-07-27 00:00,흐림,26,33,40
전라북도,전주,A01,2024-07-28 00:00,흐림,26,33,40
전라북도,전주,A01,2024-07-29 00:00,흐림,26,32,40
전라북도,군산,A02,2024-07-22 00:00,구름많음,25,31,30
전라북도,군산,A02,2024-07-22 12:00,구름많음,25,31,20
전라북도,군산,A02,2024-07-23 00:00,구름많음,25,31,30
전라북도,군산,A02,2024-07-23 12:00,구름많음,25,31,20
전라북도,군산,A02,2024-07-24 00:00,구름많음,25,32,30
전라북도,군산,A02,2024-07-24 12:00,흐림,25,32,40
전라북도,군산,A02,2024-07-25 00:00,구름많음,25,31,30
전라북도,군산,A02,2024-07-25 12:00,흐림,25,31,40
전라북도,군산,A02,2024-07-26 00:00,흐림,25,32,40
전라북도,군산,A02,2024-07-26 12:00,흐림,25,32,40
전라북도,군산,A01,2024-07-27 00:00,흐림,26,32,40
전라북도,군산,A01,2024-07-28 00:00,흐림,25,31,40
전라북도,군산,A01,2024-07-29 00:00,흐림,25,31,40
전라북도,정읍,A02,2024-07-22 00:00,구름많음,26,33,30
전라북도,정읍,A02,2024-07-22 12:00,구름많음,26,33,20
전라북도,정읍,A02,2024-07-23 00:00,구름많음,25,33,30
전라북도,정읍,A02,2024-07-23 12:00,구름많음,25,33,20
전라북도,정읍,A02,2024-07-24 00:00,구름많음,26,33,30
전라북도,정읍,A02,2024-07-24 12:00,흐림,26,33,40
전라북도,정읍,A02,2024-07-25 00:00,구름많음,25,33,30
전라북도,정읍,A02,2024-07-25 12:00,흐림,25,33,40
전라북도,정읍,A02,2024-07-26 00:00,흐림,26,32,40
전라북도,정읍,A02,2024-07-26 12:00,흐림,26,32,40
전라북도,정읍,A01,2024-07-27 00:00,흐림,26,33,40
전라북도,정읍,A01,2024-07-28 00:00,흐림,26,33,40
전라북도,정읍,A01,2024-07-29 00:00,흐림,26,33,40
전라북도,남원,A02,2024-07-22 00:00,구름많음,25,33,30
전라북도,남원,A02,2024-07-22 12:00,구름많음,25,33,20
전라북도,남원,A02,2024-07-23 00:00,구름많음,25,33,30
전라북도,남원,A02,2024-07-23 12:00,구름많음,25,33,20
전라북도,남원,A02,2024-07-24 00:00,구름많음,25,32,30
전라북도,남원,A02,2024-07-24 12:00,흐림,25,32,40
전라북도,남원,A02,2024-07-25 00:00,구름많음,25,31,30
전라북도,남원,A02,2024-07-25 12:00,흐림,25,31,40
전라북도,남원,A02,2024-07-26 00:00,흐림,25,31,40
전라북도,남원,A02,2024-07-26 12:00,흐림,25,31,40
전라북도,남원,A01,2024-07-27 00:00,흐림,25,31,40
전라북도,남원,A01,2024-07-28 00:00,흐림,25,32,40
전라북도,남원,A01,2024-07-29 00:00,흐림,25,32,40
전라북도,고창,A02,2024-07-22 00:00,구름많음,26,32,30
전라북도,고창,A02,2024-07-22 12:00,구름많음,26,32,20
전라북도,고창,A02,2024-07-23 00:00,구름많음,25,32,30
전라북도,고창,A02,2024-07-23 12:00,구름많음,25,32,20
전라북도,고창,A02,2024-07-24 00:00,구름많음,25,33,30
전라북도,고창,A02,2024-07-24 12:00,흐림,25,33,40
전라북도,고창,A02,2024-07-25 00:00,구름많음,25,31,30
전라북도,고창,A02,2024-07-25 12:00,흐림,25,31,40
전라북도,고창,A02,2024-07-26 00:00,흐림,25,31,40
전라북도,고창,A02,2024-07-26 12:00,흐림,25,31,40
전라북도,고창,A01,2024-07-27 00:00,흐림,25,31,40
전라북도,고창,A01,2024-07-28 00:00,흐림,25,30,40
전라북도,고창,A01,2024-07-29 00:00,흐림,25,31,40
전라북도,무주,A02,2024-07-22 00:00,구름많음,24,32,30
전라북도,무주,A02,2024-07-22 12:00,구름많음,24,32,20
전라북도,무주,A02,2024-07-23 00:00,구름많음,24,32,30
전라북도,무주,A02,2024-07-23 12:00,구름많음,24,32,20
전라북도,무주,A02,2024-07-24 00:00,구름많음,23,32,30
전라북도,무주,A02,2024-07-24 12:00,흐림,23,32,40
전라북도,무주,A02,2024-07-25 00:00,구름많음,23,30,30
전라북도,무주,A02,2024-07-25 12:00,흐림,23,30,40
전라북도,무주,A02,2024-07-26 00:00,흐림,24,30,40
전라북도,무주,A02,2024-07-26 12:00,흐림,24,30,40
전라북도,무주,A01,2024-07-27 00:00,흐림,24,31,40
전라북도,무주,A01,2024-07-28 00:00,흐림,24,32,40
전라북도,무주,A01,2024-07-29 00:00,흐림,24,32,40
부산ㆍ울산ㆍ경상남도,부산,A02,2024-07-22 00:00,구름많음,25,30,30
부산ㆍ울산ㆍ경상남도,부산,A02,2024-07-22 12:00,구름많음,25,30,30
부산ㆍ울산ㆍ경상남도,부산,A02,2024-07-23 00:00,흐림,25,30,40
